total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,pressures_home,pressures_away,counterpress_home,counterpress_away,pressures_in_attacking_third_home,pressures_in_attacking_third_away,offsides_home,offsides_away,dribbles_home,dribbles_away,dribbles_success_ratio_home,dribbles_success_ratio_away,injury_substitutions_home,injury_substitutions_away,players_off_home,players_off_away,dispossessed_home,dispossessed_away,counterattacks_home,counterattacks_away,possession_percentage_home,possession_percentage_away,recoveries_attacking_third_home,recoveries_attacking_third_away,recoveries_middle_third_home,recoveries_middle_third_away,recoveries_defensive_third_home,recoveries_defensive_third_away,shots_under_pressure_home,shots_under_pressure_away,shots_inside_area_under_pressure_home,shots_inside_area_under_pressure_away,passes_under_pressure_home,passes_under_pressure_away,passes_inside_area_under_pressure_home,passes_inside_area_under_pressure_away,set_piece_shots_home,set_piece_shots_away,set_piece_shots_inside_area_home,set_piece_shots_inside_area_away,set_piece_shots_on_target_ratio_home,set_piece_shots_on_target_ratio_away,substitutions_home,substitutions_away,tactical_substitutions_home,tactical_substitutions_away,tactical_changes_home,tactical_changes_away,formation_changes_home,formation_changes_away,last_3_matches_form_home,is_valid_last_3_matches_form_home,last_3_matches_form_away,is_valid_last_3_matches_form_away,win_rate_last_5_matches_home,is_valid_win_rate_last_5_matches_home,win_rate_last_5_matches_away,is_valid_win_rate_last_5_matches_away,win_last_home_match_home_team,is_valid_win_last_home_match_home_team,win_last_away_match_away_team,is_valid_win_last_away_match_away_team,goals_conceded_last_match_home,is_valid_goals_conceded_last_match_home,goals_conceded_last_match_away,is_valid_goals_conceded_last_match_away,goals_scored_last_match_home,is_valid_goals_scored_last_match_home,goals_scored_last_match_away,is_valid_goals_scored_last_match_away,std_shots_last_3_matches_home,is_valid_std_shots_last_3_matches_home,std_shots_last_3_matches_away,is_valid_std_shots_last_3_matches_away,winning_team
13,9,0.7692307692307693,0.3333333333333333,17.217453102406942,14.15814358417726,5,3,8,6,0.6153846153846154,0.6666666666666666,13,6,0,3,0,0,713,313,0.8597475455820477,0.7124600638977636,9,5,54.84615384615385,34.77777777777778,9,5,0.4444444444444444,0.2,5,3,2,6,0,2,14,17,8,11,14,26,0.5714285714285714,0.4230769230769231,7,17,0,0,10,11,1,0,0,0,18,20,1,3,0,0,137,241,39,39,38,76,2,1,21,16,0.5714285714285714,0.625,0,0,0,0,18,9,2,2,0.6649762163364034,0.3350237836635966,0,1,2,6,0,1,3,1,1,1,133,80,2,0,11,3,6,2,0.8181818181818182,0.3333333333333333,3,4,3,4,1,1,0,0,9,1,0,1,0.0,0,0.0,0,1,1,0,1,0,1,1,1,5,1,0,1,4.109609335312651,1,2.357022603955158,1,home_team
3,16,0.3333333333333333,0.3125,12.764011908487083,10.307004659812938,1,1,3,8,1.0,0.5,2,13,1,3,0,0,318,747,0.6635220125786163,0.8540829986613119,3,14,106.0,46.6875,4,19,0.25,0.2631578947368421,1,12,22,8,0,0,22,15,7,10,17,18,0.4117647058823529,0.5555555555555556,7,8,0,1,26,21,0,0,0,0,14,14,1,1,0,0,139,148,24,41,11,48,0,1,14,18,0.5714285714285714,0.3888888888888889,0,0,0,0,12,6,1,1,0.3629723020633658,0.6370276979366343,3,2,6,3,13,3,2,4,2,3,42,83,2,6,2,11,2,5,0.5,0.45454545454545453,4,3,4,3,0,0,0,0,3,1,9,1,0.0,0,0.0,0,0,1,1,1,0,1,1,1,4,1,3,1,1.632993161855452,1,8.055363982396383,1,away_team
21,12,0.42857142857142855,0.08333333333333333,18.594616850856433,10.111874208078342,4,0,11,9,0.5238095238095238,0.75,16,9,5,3,0,0,602,395,0.8089700996677741,0.6987341772151898,14,9,28.666666666666668,32.916666666666664,13,18,0.23076923076923078,0.4444444444444444,6,5,5,3,1,0,27,14,7,5,9,12,0.7777777777777778,0.4166666666666667,12,8,0,0,16,23,0,0,2,0,12,14,1,1,0,0,152,143,38,31,50,38,1,1,15,11,0.8,0.8181818181818182,0,0,0,0,9,7,3,3,0.6019805812551,0.3980194187449,1,0,2,2,3,1,2,3,0,3,61,57,1,0,10,7,4,7,0.4,0.14285714285714285,3,3,3,3,1,1,0,0,9,1,7,1,0.8,1,0.8,1,1,1,1,1,0,1,2,1,4,1,2,1,1.632993161855452,1,0.9428090415820634,1,home_team
8,13,0.375,0.38461538461538464,18.619814036301417,24.476757625136596,2,1,4,8,0.5,0.6153846153846154,7,10,1,3,0,0,387,522,0.661498708010336,0.7605363984674329,5,10,48.375,40.15384615384615,7,14,0.14285714285714285,0.2857142857142857,1,2,4,3,0,1,22,9,9,16,19,22,0.47368421052631576,0.7272727272727273,12,12,0,0,18,33,0,0,1,1,17,16,1,2,0,0,123,163,41,39,33,47,4,1,15,25,0.5333333333333333,0.52,1,0,0,0,15,13,8,9,0.4247047383793831,0.5752952616206168,0,1,2,3,2,0,2,1,2,1,54,62,1,4,4,6,3,5,0.0,0.5,3,3,2,3,0,2,0,0,6,1,0,1,0.4,1,0.0,1,0,1,0,1,0,1,4,1,4,1,2,1,3.7712361663282534,1,0.816496580927726,1,away_team
11,11,0.36363636363636365,0.45454545454545453,20.645498574493164,22.979674466529207,0,2,5,7,0.45454545454545453,0.6363636363636364,9,10,2,1,0,0,461,410,0.7266811279826464,0.7707317073170732,9,8,41.90909090909091,37.27272727272727,14,8,0.14285714285714285,0.25,4,2,2,6,0,0,22,15,8,5,19,17,0.42105263157894735,0.29411764705882354,11,17,0,1,16,30,0,0,0,0,13,23,4,1,0,0,213,214,45,41,69,57,3,0,14,26,0.6428571428571429,0.6923076923076923,0,0,0,0,13,11,2,1,0.5491590273791611,0.45084097262083883,0,1,2,4,0,1,3,3,2,2,131,84,6,1,4,5,2,2,0.5,0.4,3,2,3,2,3,3,1,0,1,1,3,1,0.2,1,0.2,1,0,1,1,1,2,1,4,1,2,1,0,1,1.247219128924647,1,3.858612300930075,1,away_team
9,11,0.3333333333333333,0.2727272727272727,14.9496885080574,17.46122660441112,2,2,5,5,0.5555555555555556,0.45454545454545453,6,9,3,2,0,0,404,447,0.6064356435643564,0.6756152125279642,5,7,44.888888888888886,40.63636363636363,16,14,0.1875,0.2857142857142857,3,4,5,4,1,1,18,26,14,23,29,40,0.4827586206896552,0.575,11,13,1,0,21,20,0,0,0,0,15,19,1,1,0,0,185,174,45,46,39,58,1,3,24,20,0.3333333333333333,0.5,0,0,0,0,25,22,4,4,0.4840872293356167,0.5159127706643833,0,1,5,2,1,2,1,4,1,2,58,87,2,8,5,5,4,3,0.4,0.2,4,3,4,3,0,0,0,0,0,1,4,1,0.0,1,0.4,1,0,1,1,1,6,1,1,1,1,1,1,1,2.357022603955158,1,7.408703590297623,1,draw
24,9,0.20833333333333334,0.1111111111111111,18.173942644008246,24.052650581588715,0,0,15,3,0.625,0.3333333333333333,20,8,4,1,0,0,441,515,0.7210884353741497,0.7223300970873786,17,5,18.375,57.22222222222222,11,11,0.45454545454545453,0.18181818181818182,4,6,7,4,0,0,29,33,21,12,30,21,0.7,0.5714285714285714,10,13,1,1,37,19,0,0,0,0,10,11,0,1,0,0,146,183,20,54,40,27,0,0,20,18,0.7,0.6666666666666666,0,0,0,0,15,24,1,1,0.510640683156747,0.48935931684325296,2,0,3,1,2,3,6,1,4,0,98,53,5,1,12,9,9,3,0.16666666666666666,0.1111111111111111,4,4,4,4,1,1,0,0,9,1,9,1,0.8,1,1.0,1,1,1,1,1,2,1,1,1,4,1,6,1,2.6246692913372702,1,3.39934634239519,1,home_team
24,2,0.4166666666666667,0.5,14.176787375469704,10.012991560967187,7,1,17,2,0.7083333333333334,1.0,21,2,3,0,0,0,841,165,0.8846611177170036,0.4909090909090909,19,1,35.041666666666664,82.5,18,0,0.2777777777777778,0.0,12,4,1,2,1,0,11,22,11,11,14,22,0.7857142857142857,0.5,3,5,1,0,6,40,0,0,1,2,13,12,0,0,0,0,92,174,28,19,56,11,2,1,10,7,0.7,0.5714285714285714,0,0,0,0,19,11,3,3,0.8131950622192017,0.18680493778079832,1,1,0,0,1,1,5,0,3,0,74,37,3,0,16,1,11,1,0.4375,0.0,5,2,5,2,0,0,0,0,4,1,0,1,0.4,1,0.0,1,1,1,0,1,1,1,4,1,1,1,0,1,7.586537784494028,1,4.08248290463863,1,home_team
14,20,0.5714285714285714,0.25,18.45880601014838,12.813807320533504,2,5,9,16,0.6428571428571429,0.8,11,19,3,1,0,0,394,461,0.733502538071066,0.7874186550976139,8,10,28.142857142857142,23.05,8,14,0.25,0.2857142857142857,9,4,3,4,0,0,22,16,7,8,15,18,0.4666666666666667,0.4444444444444444,14,14,1,0,27,20,0,0,2,0,12,19,1,1,0,0,177,153,27,20,57,32,2,0,11,16,0.6363636363636364,0.75,0,0,0,0,14,12,0,0,0.4308283497649618,0.5691716502350382,0,0,3,4,0,0,3,4,2,4,61,72,2,2,11,15,8,12,0.5454545454545454,0.26666666666666666,3,3,3,3,0,0,0,0,9,1,4,1,1.0,1,0.4,1,1,1,0,1,0,1,1,1,1,1,8,1,3.559026084010437,1,7.586537784494028,1,draw
17,7,0.23529411764705882,0.42857142857142855,24.867371021863928,12.535966931184634,2,2,10,5,0.5882352941176471,0.7142857142857143,16,6,1,1,0,0,488,330,0.7459016393442623,0.5818181818181818,12,4,28.705882352941178,47.142857142857146,16,9,0.3125,0.3333333333333333,7,4,3,5,0,0,14,23,7,14,16,22,0.4375,0.6363636363636364,9,8,3,0,26,25,0,0,1,0,18,12,1,1,0,0,123,170,27,28,44,60,1,3,26,10,0.6153846153846154,0.6,0,0,0,0,14,14,2,3,0.6214385023090528,0.3785614976909472,0,2,1,2,2,1,5,1,3,1,94,28,3,2,8,3,5,3,0.125,0.6666666666666666,4,3,4,3,2,1,0,0,3,1,1,1,0.2,1,0.0,1,0,1,0,1,1,1,2,1,2,1,0,1,1.699673171197595,1,1.699673171197595,1,away_team
14,8,0.07142857142857142,0.375,19.302331465395575,18.66894539031088,0,0,10,4,0.7142857142857143,0.5,10,7,4,1,0,0,504,364,0.7658730158730159,0.7087912087912088,10,6,36.0,45.5,9,5,0.5555555555555556,0.2,8,3,5,5,0,0,19,19,19,14,28,28,0.6785714285714286,0.5,11,15,0,0,12,17,0,0,2,0,18,17,1,1,0,0,140,200,37,48,36,57,0,1,21,14,0.8095238095238095,0.5714285714285714,0,0,0,0,24,23,2,2,0.6397736373372959,0.36022636266270425,0,0,5,3,0,2,4,0,3,0,76,60,0,1,10,3,8,2,0.1,0.0,4,2,4,2,1,0,1,0,6,1,6,1,0.4,1,0.4,1,0,1,1,1,0,1,2,1,2,1,1,1,4.027681991198191,1,3.265986323710904,1,away_team
12,10,0.16666666666666666,0.0,6.327214001677584,120.0,2,3,10,6,0.8333333333333334,0.6,9,8,3,2,0,0,510,416,0.7274509803921568,0.6850961538461539,6,7,42.5,41.6,7,8,0.14285714285714285,0.375,10,0,13,12,0,0,18,23,10,16,17,25,0.5882352941176471,0.64,2,12,1,0,10,19,0,0,1,2,16,13,1,1,0,0,123,151,48,29,33,43,3,1,17,13,0.29411764705882354,0.46153846153846156,0,0,0,0,17,11,3,3,0.5754375540282544,0.4245624459717457,1,4,5,6,7,2,3,2,3,1,73,84,1,2,7,4,7,1,0.14285714285714285,0.0,0,4,0,4,0,0,0,0,6,1,9,1,0.8,1,1.0,1,1,1,1,1,1,1,0,1,0,1,4,1,2.494438257849294,1,2.0548046676563256,1,draw
19,8,0.21052631578947367,0.25,10.481783898186858,16.78601042894829,1,1,13,4,0.6842105263157895,0.5,15,6,4,1,0,1,426,432,0.6784037558685446,0.6643518518518519,12,5,22.42105263157895,54.0,15,5,0.26666666666666666,0.4,7,7,12,3,0,0,32,36,10,17,18,26,0.5555555555555556,0.6538461538461539,9,9,0,0,9,38,0,0,0,0,21,14,1,0,0,0,176,148,28,33,52,31,1,1,13,20,0.6923076923076923,0.9,0,1,0,0,23,18,6,5,0.5469276398338828,0.4530723601661172,0,1,6,2,6,0,3,1,3,1,44,95,1,3,15,6,12,4,0.26666666666666666,0.16666666666666666,1,3,1,2,0,0,0,0,4,1,2,1,0.6,1,0.4,1,0,1,0,1,4,1,1,1,0,1,1,1,2.494438257849294,1,7.363574011458175,1,draw
11,15,0.45454545454545453,0.3333333333333333,15.771074054847642,30.7338062392516,3,1,8,7,0.7272727272727273,0.4666666666666667,11,10,0,5,0,0,239,490,0.5857740585774058,0.7755102040816326,5,8,21.727272727272727,32.666666666666664,4,16,0.0,0.25,4,11,2,1,0,0,17,14,10,15,18,19,0.5555555555555556,0.7894736842105263,17,13,0,0,29,20,0,1,0,0,12,19,0,1,0,1,162,104,37,27,30,33,0,0,9,28,0.4444444444444444,0.5357142857142857,1,0,0,0,16,5,1,1,0.35980184414845834,0.6401981558515417,0,0,2,0,0,1,2,4,2,4,27,58,2,0,6,13,3,7,0.16666666666666666,0.3076923076923077,4,3,3,3,1,0,1,0,0,1,1,1,0.0,1,0.0,1,0,1,0,1,8,1,1,1,1,1,1,1,4.4969125210773475,1,2.357022603955158,1,draw
25,11,0.32,0.2727272727272727,17.09344706260461,18.218679149460304,4,2,14,8,0.56,0.7272727272727273,19,8,6,3,0,0,596,365,0.8288590604026845,0.7232876712328767,18,9,23.84,33.18181818181818,18,8,0.3888888888888889,0.125,9,3,5,5,0,0,14,19,10,7,14,13,0.7142857142857143,0.5384615384615384,8,10,0,0,21,27,0,0,1,1,11,13,0,1,0,0,111,171,27,35,53,22,0,1,20,17,0.55,0.6470588235294118,0,1,0,0,5,9,3,4,0.6527873783955436,0.3472126216044564,1,0,2,3,2,2,8,3,6,3,75,36,7,2,18,6,10,6,0.16666666666666666,0.0,4,3,4,2,1,0,0,0,7,1,3,1,0.8,1,0.2,1,1,1,1,1,1,1,1,1,1,1,0,1,4.4969125210773475,1,2.8674417556808756,1,home_team
8,31,0.375,0.3225806451612903,16.864753899901697,17.63515926794085,1,2,6,17,0.75,0.5483870967741935,8,27,0,4,0,0,382,564,0.7015706806282722,0.7943262411347518,7,25,47.75,18.193548387096776,4,19,0.5,0.21052631578947367,0,12,14,10,0,0,32,16,16,13,28,21,0.5714285714285714,0.6190476190476191,9,10,0,0,21,5,0,0,4,0,24,14,1,0,0,0,209,192,37,49,17,63,1,7,27,34,0.6666666666666666,0.5294117647058824,0,0,0,0,14,14,2,3,0.3742384533382077,0.6257615466617922,0,3,7,4,7,3,1,6,1,4,83,98,3,5,4,16,3,10,0.5,0.3125,4,2,4,2,0,0,0,0,3,1,7,1,0.4,1,0.8,1,0,1,1,1,1,1,2,1,0,1,2,1,4.642796092394707,1,4.189935029992178,1,away_team
30,4,0.4,0.5,17.566128437645016,26.791532303722434,5,0,22,0,0.7333333333333333,0.0,25,4,5,0,0,0,677,265,0.8581979320531757,0.6075471698113207,23,2,22.566666666666666,66.25,26,6,0.3076923076923077,0.16666666666666666,14,1,5,9,0,0,20,25,4,8,15,20,0.26666666666666666,0.4,6,13,0,0,2,31,0,2,0,1,21,10,0,1,0,0,100,130,29,25,44,20,1,2,16,6,0.625,0.6666666666666666,0,1,0,0,14,14,4,3,0.7378087654355359,0.26219123456446414,0,3,1,3,4,4,5,1,4,0,30,42,1,2,17,2,13,0,0.29411764705882354,1.0,5,3,5,2,1,2,0,0,4,1,6,1,0.6,1,0.6,1,0,1,1,1,1,1,0,1,1,1,1,1,1.699673171197595,1,1.8856180831641267,1,home_team
17,12,0.35294117647058826,0.3333333333333333,17.753484821024838,15.772088716320217,4,2,11,6,0.6470588235294118,0.5,15,11,2,1,0,0,415,391,0.689156626506024,0.6368286445012787,8,8,24.41176470588235,32.583333333333336,13,12,0.07692307692307693,0.16666666666666666,5,3,8,11,0,0,25,24,14,15,19,30,0.7368421052631579,0.5,11,12,0,0,25,21,1,1,2,4,16,17,2,1,0,0,147,183,34,44,43,41,2,1,23,18,0.5217391304347826,0.7222222222222222,0,0,0,0,19,15,4,4,0.49619149817069574,0.5038085018293044,3,2,3,5,2,4,4,3,4,2,75,68,1,5,9,8,5,3,0.1111111111111111,0.25,3,3,3,3,1,1,0,0,2,1,4,1,0.0,1,0.2,1,0,1,1,1,2,1,0,1,2,1,1,1,2.8284271247461903,1,1.8856180831641267,1,home_team
33,10,0.3939393939393939,0.2,17.910727990520876,18.85494380148304,7,1,21,6,0.6363636363636364,0.6,30,8,3,2,0,0,606,250,0.7986798679867987,0.54,24,8,18.363636363636363,25.0,18,3,0.3888888888888889,0.3333333333333333,7,4,11,7,0,0,19,28,13,15,18,24,0.7222222222222222,0.625,8,5,0,0,13,31,0,0,0,1,15,16,1,0,0,0,126,208,31,26,48,16,1,0,26,15,0.6923076923076923,0.9333333333333333,0,0,0,0,17,17,9,8,0.6673879788269907,0.33261202117300925,2,0,6,3,3,4,5,2,4,2,107,58,5,4,21,5,12,4,0.47619047619047616,0.0,3,2,3,2,1,1,0,1,3,1,1,1,0.2,1,0.0,1,0,1,0,1,1,1,2,1,1,1,2,1,3.2998316455372216,1,3.7416573867739413,1,draw
7,21,0.42857142857142855,0.2857142857142857,13.032828617721947,16.37174732827975,0,2,5,15,0.7142857142857143,0.7142857142857143,4,15,3,6,0,0,430,582,0.7534883720930232,0.8178694158075601,4,15,61.42857142857143,27.714285714285715,7,16,0.2857142857142857,0.25,6,9,3,8,0,0,22,21,11,15,22,21,0.5,0.7142857142857143,18,8,1,0,24,15,0,0,0,2,19,12,3,0,0,0,153,142,23,38,34,48,2,2,18,32,0.6666666666666666,0.5,0,0,0,0,15,7,3,2,0.4120113911924469,0.5879886088075531,1,0,0,5,2,3,5,3,5,3,78,41,1,1,7,14,5,12,0.42857142857142855,0.21428571428571427,2,5,2,5,0,1,0,1,2,1,5,1,0.4,1,0.4,1,0,1,0,1,1,1,2,1,1,1,2,1,3.0912061651652345,1,2.494438257849294,1,away_team
8,16,0.125,0.25,7.7155686763841365,17.13917105420512,0,3,5,10,0.625,0.625,6,14,2,2,0,0,409,380,0.6919315403422983,0.6447368421052632,3,9,51.125,23.75,8,20,0.375,0.25,3,8,5,11,0,0,28,26,8,13,20,22,0.45,0.5909090909090909,6,13,0,1,29,33,0,0,2,0,25,15,2,2,0,0,195,194,47,28,47,59,0,1,15,19,0.6,0.5263157894736842,0,0,0,0,17,13,1,1,0.4931199693797106,0.5068800306202893,0,1,3,7,2,3,4,5,4,3,107,97,2,6,5,7,4,3,0.2,0.2857142857142857,2,3,2,3,0,0,0,0,3,1,7,1,0.0,1,0.8,1,0,1,1,1,1,1,0,1,1,1,2,1,11.145502331533658,1,6.97614984548545,1,away_team
5,14,0.0,0.5,120.0,20.78046793341139,0,0,1,6,0.2,0.42857142857142855,5,11,0,3,0,0,430,722,0.713953488372093,0.832409972299169,2,10,86.0,51.57142857142857,8,11,0.125,0.36363636363636365,0,3,0,5,0,0,29,19,5,11,13,18,0.38461538461538464,0.6111111111111112,8,6,0,0,22,11,0,0,0,1,14,17,0,0,0,0,114,114,23,37,15,43,2,2,11,9,0.5454545454545454,0.3333333333333333,0,0,0,0,15,7,0,1,0.38983918755047303,0.610160812449527,0,0,0,3,0,2,0,3,0,2,42,38,0,0,4,9,1,3,0.0,0.4444444444444444,3,3,3,3,0,2,0,0,3,1,7,1,0.2,1,0.8,1,0,1,0,1,3,1,2,1,1,1,3,1,2.160246899469287,1,6.342099196813483,1,away_team
9,9,0.5555555555555556,0.2222222222222222,15.84127288796105,31.46314361244292,2,0,6,2,0.6666666666666666,0.2222222222222222,9,9,0,0,0,0,521,433,0.7773512476007678,0.766743648960739,4,4,57.888888888888886,48.111111111111114,19,8,0.15789473684210525,0.125,6,1,6,12,0,0,22,20,13,12,24,26,0.5416666666666666,0.5384615384615384,10,11,0,0,14,17,0,1,1,0,20,25,2,1,0,0,145,176,32,40,33,37,1,0,29,22,0.6206896551724138,0.7272727272727273,0,0,0,0,17,20,3,3,0.5574044506406624,0.44259554935933754,0,3,2,4,4,5,1,0,0,0,85,33,4,1,6,7,4,2,0.5,0.2857142857142857,3,3,3,3,0,0,0,0,5,1,3,1,0.2,1,0.4,1,1,1,1,1,1,1,2,1,3,1,0,1,3.39934634239519,1,2.449489742783178,1,home_team
8,17,0.25,0.47058823529411764,19.301837952887208,16.377344028822186,1,3,4,10,0.5,0.5882352941176471,7,12,0,5,1,0,337,537,0.6439169139465876,0.7802607076350093,4,13,42.125,31.58823529411765,10,15,0.1,0.26666666666666666,3,10,13,5,0,0,30,23,7,9,22,14,0.3181818181818182,0.6428571428571429,8,11,0,0,23,14,0,0,0,0,11,18,1,1,0,0,155,117,36,21,27,30,1,3,15,25,0.6666666666666666,0.4,0,0,0,0,10,9,3,3,0.39048891204728264,0.6095110879527172,3,1,4,2,6,2,2,4,1,4,44,47,1,1,7,10,3,6,0.14285714285714285,0.2,2,4,2,4,1,1,1,0,2,1,3,1,0.0,1,0.2,1,0,1,0,1,1,1,3,1,1,1,2,1,4.0276819911981905,1,2.494438257849294,1,away_team
17,3,0.11764705882352941,0.3333333333333333,12.977393250752506,21.564786110694442,2,0,7,2,0.4117647058823529,0.6666666666666666,13,2,4,1,0,0,572,409,0.8409090909090909,0.7603911980440098,10,1,33.64705882352941,136.33333333333334,20,5,0.2,0.2,7,2,5,8,0,0,16,18,18,13,26,21,0.6923076923076923,0.6190476190476191,12,14,1,2,12,21,0,0,0,0,13,23,0,3,0,0,148,163,30,29,54,25,2,1,26,17,0.6153846153846154,0.6470588235294118,0,0,0,0,12,21,3,3,0.6193040690214828,0.38069593097851717,3,1,2,6,0,1,4,0,4,0,37,47,3,0,11,2,5,2,0.18181818181818182,0.0,2,4,2,4,1,1,0,0,7,1,4,1,0.4,1,0.6,1,1,1,0,1,0,1,0,1,3,1,3,1,1.699673171197595,1,9.273618495495704,1,home_team
6,8,0.0,0.625,120.0,22.08495106585081,0,1,2,3,0.3333333333333333,0.375,4,6,2,2,0,0,297,728,0.6094276094276094,0.8475274725274725,4,5,49.5,91.0,4,12,0.25,0.3333333333333333,2,3,10,12,0,1,23,17,14,10,23,14,0.6086956521739131,0.7142857142857143,8,9,1,2,23,30,0,0,1,0,13,20,1,1,0,0,134,156,24,51,26,50,4,0,13,28,0.6923076923076923,0.6071428571428571,0,1,0,0,11,12,1,1,0.39073005681849704,0.609269943181503,1,3,6,5,3,5,1,2,0,1,64,49,0,2,5,6,2,2,0.0,0.8333333333333334,2,5,2,4,1,1,0,0,3,1,1,1,0.6,1,0.2,1,0,1,0,1,3,1,3,1,0,1,0,1,1.8856180831641267,1,4.921607686744467,1,away_team
30,9,0.4,0.4444444444444444,16.151457636563013,15.040200995423193,4,1,16,6,0.5333333333333333,0.6666666666666666,25,9,5,0,0,0,682,293,0.8401759530791789,0.6279863481228669,23,7,22.733333333333334,32.55555555555556,16,7,0.1875,0.42857142857142855,12,3,4,6,0,0,20,25,11,11,19,19,0.5789473684210527,0.5789473684210527,9,8,0,0,15,28,0,0,0,1,14,11,1,1,0,0,80,115,13,17,24,8,3,3,20,7,0.65,0.42857142857142855,0,0,0,0,12,16,3,3,0.6691405189489537,0.33085948105104634,0,0,3,0,1,6,1,0,1,0,48,26,3,1,16,5,9,3,0.5,0.2,5,2,5,2,1,1,0,0,7,1,2,1,0.8,1,0.0,1,0,1,0,1,1,1,4,1,2,1,0,1,7.586537784494028,1,1.247219128924647,1,home_team
17,4,0.4117647058823529,0.25,11.68651925440634,12.215563842901398,6,0,14,2,0.8235294117647058,0.5,14,4,3,0,0,0,660,425,0.8545454545454545,0.7835294117647059,13,3,38.8235294117647,106.25,12,7,0.25,0.0,6,2,6,9,0,0,11,22,13,12,17,17,0.7647058823529411,0.7058823529411765,1,8,0,0,22,20,0,0,0,0,20,14,0,0,0,0,107,200,36,31,31,47,1,2,17,21,0.8235294117647058,0.42857142857142855,0,0,0,0,14,7,5,5,0.6617629193803221,0.3382370806196779,0,0,4,6,2,3,3,2,3,2,46,54,3,2,11,2,9,0,0.5454545454545454,0.0,4,3,4,3,0,0,0,0,4,1,4,1,0.4,1,0.2,1,1,1,1,1,2,1,0,1,1,1,4,1,11.224972160321824,1,5.436502143433364,1,home_team
22,8,0.3181818181818182,0.125,15.435615996412961,16.01998751560063,3,0,15,6,0.6818181818181818,0.75,21,7,1,1,0,0,742,366,0.8477088948787062,0.7185792349726776,20,6,33.72727272727273,45.75,10,7,0.5,0.0,10,1,6,4,0,0,16,21,10,4,12,12,0.8333333333333334,0.3333333333333333,8,8,0,1,11,23,0,1,1,1,12,12,0,0,0,0,85,88,16,15,32,18,4,0,17,13,0.7058823529411765,0.7692307692307693,0,0,0,0,8,10,3,4,0.6651191531211134,0.3348808468788866,1,1,3,0,2,3,2,0,1,0,53,27,0,0,9,3,4,3,0.2222222222222222,0.0,5,3,5,3,0,1,0,1,7,1,7,1,0.8,1,0.4,1,1,1,0,1,0,1,1,1,1,1,3,1,6.342099196813483,1,3.39934634239519,1,home_team
1,22,1.0,0.5454545454545454,19.621671692289624,13.857342339225504,0,3,0,15,0.0,0.6818181818181818,1,18,0,4,0,0,199,743,0.47738693467336685,0.873485868102288,0,14,199.0,33.77272727272727,3,19,0.0,0.21052631578947367,2,10,7,7,0,0,26,21,12,17,17,21,0.7058823529411765,0.8095238095238095,5,3,1,1,33,31,0,0,1,0,8,13,1,0,0,0,196,101,31,30,22,47,0,2,13,24,0.38461538461538464,0.6666666666666666,0,0,0,0,14,9,4,4,0.2120407165999248,0.7879592834000753,1,1,1,4,5,2,1,11,0,8,30,93,0,2,0,12,0,9,0.0,0.6666666666666666,3,5,3,5,2,3,1,0,3,1,7,1,0.4,1,0.6,1,0,1,1,1,4,1,1,1,0,1,2,1,1.632993161855452,1,1.699673171197595,1,away_team
17,10,0.17647058823529413,0.3,20.379159693047153,14.92388844036852,3,1,12,4,0.7058823529411765,0.4,13,10,4,0,0,0,449,433,0.7260579064587973,0.7159353348729792,11,6,26.41176470588235,43.3,13,12,0.46153846153846156,0.3333333333333333,6,4,4,15,0,0,16,26,10,12,19,16,0.5789473684210527,0.75,11,11,0,0,22,15,0,1,0,0,18,25,1,3,0,0,155,122,40,24,29,41,3,1,19,14,0.6842105263157895,0.5714285714285714,0,0,0,0,10,13,3,4,0.5175303517566656,0.48246964824333444,0,2,3,9,1,4,4,1,4,1,67,68,3,1,12,5,10,1,0.16666666666666666,0.2,2,3,2,3,0,1,0,0,3,1,2,1,0.2,1,0.0,1,0,1,0,1,1,1,2,1,0,1,1,1,2.943920288775949,1,11.785113019775793,1,away_team
